# generated_utc	2026-08-15T01:16:05+00:00
# script	probe_v14.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	156
case_id	branch	family	treatment	declared_role	text	prefix	outcome	n_tok	tokens	token_ids	outcome_tokens	outcome_token_ids	declared_intervention_pos	actual_intervention_pos	position_mode	intervened_neurons	value_mode	declared_value	original_activations	set_activations	activation_changes	clean_outcome_logprob	outcome_logprob	outcome_logprob_change	clean_first_outcome_prob	first_outcome_prob	first_outcome_prob_change	clean_first_outcome_rank	first_outcome_rank	first_outcome_rank_change	clean_greedy_token	greedy_token	greedy_changed	kl_clean_to_intervened	clean_first_entropy	first_entropy	first_entropy_change	first_logit_l2	max_abs_logit_change	promoted_tokens	suppressed_tokens	hidden_l5_delta_l2	hidden_l5_relative_delta	hidden_l5_cosine	hidden_final_delta_l2	hidden_final_relative_delta	hidden_final_cosine	outcome_token_metrics	notes
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_HIGH_38	absolute natural-distribution quartile	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	3	DECLARED	[38]	SET	2.870398759841919	[1.100045084953308]	[2.870398759841919]	[1.7703536748886108]	-3.420912	-3.334847	0.086064577103	0.032682629	0.035620037	0.002937407	4	5	1	 filled	 thick	1	0.012194599956	5.873741	5.80714	-0.066601	185.479843139648	1.34391784668	[{"token_id": 23608, "token": " autumn", "delta_logit": 1.343918}, {"token_id": 45244, "token": " uncanny", "delta_logit": 1.301651}, {"token_id": 30983, "token": " oppressive", "delta_logit": 1.294319}, {"token_id": 34228, "token": " comforting", "delta_logit": 1.29361}, {"token_id": 4295, "token": " wild", "delta_logit": 1.287605}, {"token_id": 34050, "token": "song", "delta_logit": 1.279655}, {"token_id": 22848, "token": " gru", "delta_logit": 1.279289}, {"token_id": 44852, "token": " ding", "delta_logit": 1.269775}, {"token_id": 21275, "token": " intox", "delta_logit": 1.258453}, {"token_id": 35984, "token": " brisk", "delta_logit": 1.256081}]	[{"token_id": 27307, "token": " expelled", "delta_logit": 0.188271}, {"token_id": 38632, "token": " ejected", "delta_logit": 0.227333}, {"token_id": 45158, "token": " redirected", "delta_logit": 0.26902}, {"token_id": 42579, "token": "shown", "delta_logit": 0.286011}, {"token_id": 37738, "token": "ELF", "delta_logit": 0.295212}, {"token_id": 43714, "token": " hypothesized", "delta_logit": 0.298607}, {"token_id": 25077, "token": " injected", "delta_logit": 0.314224}, {"token_id": 44694, "token": " ingested", "delta_logit": 0.319733}, {"token_id": 41913, "token": "endez", "delta_logit": 0.326355}, {"token_id": 34763, "token": " analysed", "delta_logit": 0.329369}]	5.621582	0.068902794	0.997739017	2.05583	0.007916592	0.999988794	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.3348469734191895, "prob": 0.035620036606743816, "rank": 5}]	
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	SET_MAX_38	absolute observed natural maximum	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	3	DECLARED	[38]	SET	3.4337058067321777	[1.100045084953308]	[3.4337058067321777]	[2.3336607217788696]	-3.420912	-3.318414	0.102497577667	0.032682629	0.036210217	0.003527587	4	5	1	 filled	 thick	1	0.019753575325	5.873741	5.790747	-0.082994	248.356048583984	1.770454406738	[{"token_id": 23608, "token": " autumn", "delta_logit": 1.770454}, {"token_id": 34228, "token": " comforting", "delta_logit": 1.709259}, {"token_id": 45244, "token": " uncanny", "delta_logit": 1.703987}, {"token_id": 34050, "token": "song", "delta_logit": 1.69751}, {"token_id": 30983, "token": " oppressive", "delta_logit": 1.69194}, {"token_id": 4295, "token": " wild", "delta_logit": 1.687881}, {"token_id": 22848, "token": " gru", "delta_logit": 1.683624}, {"token_id": 44852, "token": " ding", "delta_logit": 1.66893}, {"token_id": 39724, "token": "aturdays", "delta_logit": 1.663696}, {"token_id": 40836, "token": " soothing", "delta_logit": 1.661896}]	[{"token_id": 27307, "token": " expelled", "delta_logit": 0.279167}, {"token_id": 38632, "token": " ejected", "delta_logit": 0.33699}, {"token_id": 45158, "token": " redirected", "delta_logit": 0.390762}, {"token_id": 42579, "token": "shown", "delta_logit": 0.413315}, {"token_id": 37738, "token": "ELF", "delta_logit": 0.417007}, {"token_id": 43714, "token": " hypothesized", "delta_logit": 0.438034}, {"token_id": 25077, "token": " injected", "delta_logit": 0.459129}, {"token_id": 25669, "token": " sucked", "delta_logit": 0.463127}, {"token_id": 23724, "token": " evacuated", "delta_logit": 0.466751}, {"token_id": 44694, "token": " ingested", "delta_logit": 0.46711}]	7.410307	0.09082691	0.996106982	2.670559	0.010283788	0.999982238	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.3184139728546143, "prob": 0.036210216621540475, "rank": 5}]	
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	PREVIOUS_SET_HIGH_38	absolute-value position control	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	2	PREVIOUS	[38]	SET	2.870398759841919	[0.6869863867759705]	[2.870398759841919]	[2.1834123730659485]	-3.420912	-3.476676	-0.055764913559	0.032682629	0.030909971	-0.001772659	4	5	1	 filled	 filled	0	0.006183276419	5.873741	5.812942	-0.060799	53.740154266357	0.662872314453	[{"token_id": 14405, "token": " rhyth", "delta_logit": 0.23629}, {"token_id": 34050, "token": "song", "delta_logit": 0.232521}, {"token_id": 32859, "token": " melody", "delta_logit": 0.216087}, {"token_id": 18662, "token": " rhythm", "delta_logit": 0.212624}, {"token_id": 45244, "token": " uncanny", "delta_logit": 0.199783}, {"token_id": 44241, "token": "Song", "delta_logit": 0.181084}, {"token_id": 36446, "token": " discord", "delta_logit": 0.174316}, {"token_id": 3496, "token": " song", "delta_logit": 0.165489}, {"token_id": 47080, "token": " disson", "delta_logit": 0.155495}, {"token_id": 48415, "token": "concert", "delta_logit": 0.152191}]	[{"token_id": 44694, "token": " ingested", "delta_logit": -0.662872}, {"token_id": 38632, "token": " ejected", "delta_logit": -0.654175}, {"token_id": 47739, "token": " bailed", "delta_logit": -0.653221}, {"token_id": 6789, "token": " tested", "delta_logit": -0.643547}, {"token_id": 23707, "token": " housed", "delta_logit": -0.641113}, {"token_id": 50200, "token": " IPM", "delta_logit": -0.633629}, {"token_id": 14275, "token": " supplied", "delta_logit": -0.628609}, {"token_id": 25077, "token": " injected", "delta_logit": -0.616882}, {"token_id": 29750, "token": " Provided", "delta_logit": -0.609238}, {"token_id": 15182, "token": "available", "delta_logit": -0.608406}]	6.933209	0.077870598	0.9970842	2.530993	0.013775537	0.999912381	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.4766764640808105, "prob": 0.030909970906201883, "rank": 5}]	
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	ADD_POS_LOW_38	v13 additive bridge; final value may exceed natural maximum	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	3	DECLARED	[38]	ADD	2.076798915863037	[1.100045084953308]	[3.1768441200256348]	[2.0767990350723267]	-3.420912	-3.325295	0.095616817474	0.032682629	0.035961918	0.003279289	4	5	1	 filled	 thick	1	0.016165237874	5.873741	5.797874	-0.075867	219.675582885742	1.577278137207	[{"token_id": 23608, "token": " autumn", "delta_logit": 1.577278}, {"token_id": 45244, "token": " uncanny", "delta_logit": 1.522308}, {"token_id": 34228, "token": " comforting", "delta_logit": 1.52066}, {"token_id": 30983, "token": " oppressive", "delta_logit": 1.512535}, {"token_id": 34050, "token": "song", "delta_logit": 1.507584}, {"token_id": 4295, "token": " wild", "delta_logit": 1.507103}, {"token_id": 22848, "token": " gru", "delta_logit": 1.500542}, {"token_id": 44852, "token": " ding", "delta_logit": 1.488258}, {"token_id": 40836, "token": " soothing", "delta_logit": 1.477455}, {"token_id": 21275, "token": " intox", "delta_logit": 1.475685}]	[{"token_id": 27307, "token": " expelled", "delta_logit": 0.236626}, {"token_id": 38632, "token": " ejected", "delta_logit": 0.285454}, {"token_id": 45158, "token": " redirected", "delta_logit": 0.333893}, {"token_id": 42579, "token": "shown", "delta_logit": 0.353813}, {"token_id": 37738, "token": "ELF", "delta_logit": 0.360596}, {"token_id": 43714, "token": " hypothesized", "delta_logit": 0.37265}, {"token_id": 25077, "token": " injected", "delta_logit": 0.391121}, {"token_id": 44694, "token": " ingested", "delta_logit": 0.397949}, {"token_id": 23724, "token": " evacuated", "delta_logit": 0.403336}, {"token_id": 41913, "token": "endez", "delta_logit": 0.40377}]	6.594669	0.080829764	0.996903777	2.394186	0.009219532	0.999985337	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.3252947330474854, "prob": 0.035961918025620876, "rank": 5}]	
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	ADD_POS_MED_38	v13 additive bridge; final value may exceed natural maximum	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	3	DECLARED	[38]	ADD	2.650153160095215	[1.100045084953308]	[3.7501983642578125]	[2.6501532793045044]	-3.420912	-3.311289	0.109622716904	0.032682629	0.036469141	0.003786511	4	5	1	 filled	 thick	1	0.024428894743	5.873741	5.782795	-0.090946	283.531341552734	2.004356384277	[{"token_id": 23608, "token": " autumn", "delta_logit": 2.004356}, {"token_id": 34228, "token": " comforting", "delta_logit": 1.938461}, {"token_id": 34050, "token": "song", "delta_logit": 1.929146}, {"token_id": 45244, "token": " uncanny", "delta_logit": 1.922935}, {"token_id": 30983, "token": " oppressive", "delta_logit": 1.907822}, {"token_id": 4295, "token": " wild", "delta_logit": 1.905678}, {"token_id": 22848, "token": " gru", "delta_logit": 1.905388}, {"token_id": 39724, "token": "aturdays", "delta_logit": 1.897034}, {"token_id": 44852, "token": " ding", "delta_logit": 1.887657}, {"token_id": 40836, "token": " soothing", "delta_logit": 1.886406}]	[{"token_id": 27307, "token": " expelled", "delta_logit": 0.33345}, {"token_id": 38632, "token": " ejected", "delta_logit": 0.403336}, {"token_id": 45158, "token": " redirected", "delta_logit": 0.463234}, {"token_id": 37738, "token": "ELF", "delta_logit": 0.487831}, {"token_id": 42579, "token": "shown", "delta_logit": 0.48925}, {"token_id": 43714, "token": " hypothesized", "delta_logit": 0.521942}, {"token_id": 25669, "token": " sucked", "delta_logit": 0.535118}, {"token_id": 25077, "token": " injected", "delta_logit": 0.546745}, {"token_id": 23724, "token": " evacuated", "delta_logit": 0.546913}, {"token_id": 34763, "token": " analysed", "delta_logit": 0.554077}]	8.415298	0.103144907	0.995006621	3.000861	0.011555716	0.999978244	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.311288833618164, "prob": 0.03646914079673844, "rank": 5}]	
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	ADD_POS_HIGH_38	v13 additive bridge; final value exceeds natural maximum	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	3	DECLARED	[38]	ADD	2.870398759841919	[1.100045084953308]	[3.9704437255859375]	[2.8703986406326294]	-3.420912	-3.30719	0.113721132278	0.032682629	0.036618913	0.003936284	4	5	1	 filled	 thick	1	0.027807135135	5.873741	5.77784	-0.095901	307.794555664062	2.163864135742	[{"token_id": 23608, "token": " autumn", "delta_logit": 2.163864}, {"token_id": 34228, "token": " comforting", "delta_logit": 2.095329}, {"token_id": 34050, "token": "song", "delta_logit": 2.088203}, {"token_id": 45244, "token": " uncanny", "delta_logit": 2.071594}, {"token_id": 39724, "token": "aturdays", "delta_logit": 2.058105}, {"token_id": 22848, "token": " gru", "delta_logit": 2.056732}, {"token_id": 30983, "token": " oppressive", "delta_logit": 2.054207}, {"token_id": 4295, "token": " wild", "delta_logit": 2.05349}, {"token_id": 40836, "token": " soothing", "delta_logit": 2.040352}, {"token_id": 44852, "token": " ding", "delta_logit": 2.036819}]	[{"token_id": 27307, "token": " expelled", "delta_logit": 0.372032}, {"token_id": 38632, "token": " ejected", "delta_logit": 0.450974}, {"token_id": 45158, "token": " redirected", "delta_logit": 0.514786}, {"token_id": 37738, "token": "ELF", "delta_logit": 0.53756}, {"token_id": 42579, "token": "shown", "delta_logit": 0.543411}, {"token_id": 43714, "token": " hypothesized", "delta_logit": 0.582085}, {"token_id": 25669, "token": " sucked", "delta_logit": 0.585144}, {"token_id": 23724, "token": " evacuated", "delta_logit": 0.603638}, {"token_id": 25077, "token": " injected", "delta_logit": 0.609756}, {"token_id": 34763, "token": " analysed", "delta_logit": 0.613365}]	9.114665	0.111716939	0.994164705	3.223511	0.012413097	0.999975324	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.307190418243408, "prob": 0.03661891318917792, "rank": 5}]	
P_AIR_IS_HOT	PRE_ADJECTIVE_STEERING	ANTONYM_TARGET	ADD_POS_MAX_38	v13 additive bridge; final value exceeds natural maximum	The air is hot	The air is	 hot	4	["The", " air", " is", " hot"]	[464, 1633, 318, 3024]	[" hot"]	[3024]	3	3	DECLARED	[38]	ADD	3.4337058067321777	[1.100045084953308]	[4.533751010894775]	[3.4337059259414673]	-3.420912	-3.299704	0.121207475662	0.032682629	0.036894084	0.004211454	4	5	1	 filled	 thick	1	0.036737829447	5.873741	5.767326	-0.106415	368.517547607422	2.556922912598	[{"token_id": 23608, "token": " autumn", "delta_logit": 2.556923}, {"token_id": 34050, "token": "song", "delta_logit": 2.484306}, {"token_id": 34228, "token": " comforting", "delta_logit": 2.484116}, {"token_id": 39724, "token": "aturdays", "delta_logit": 2.462151}, {"token_id": 45244, "token": " uncanny", "delta_logit": 2.435852}, {"token_id": 22848, "token": " gru", "delta_logit": 2.430405}, {"token_id": 40836, "token": " soothing", "delta_logit": 2.422752}, {"token_id": 4295, "token": " wild", "delta_logit": 2.415108}, {"token_id": 30983, "token": " oppressive", "delta_logit": 2.412239}, {"token_id": 44852, "token": " ding", "delta_logit": 2.4049}]	[{"token_id": 27307, "token": " expelled", "delta_logit": 0.471817}, {"token_id": 38632, "token": " ejected", "delta_logit": 0.576279}, {"token_id": 45158, "token": " redirected", "delta_logit": 0.648651}, {"token_id": 37738, "token": "ELF", "delta_logit": 0.664185}, {"token_id": 42579, "token": "shown", "delta_logit": 0.684738}, {"token_id": 25669, "token": " sucked", "delta_logit": 0.711098}, {"token_id": 43714, "token": " hypothesized", "delta_logit": 0.739876}, {"token_id": 23724, "token": " evacuated", "delta_logit": 0.750183}, {"token_id": 34763, "token": " analysed", "delta_logit": 0.767334}, {"token_id": 25077, "token": " injected", "delta_logit": 0.776253}]	10.903391	0.133641056	0.991735339	3.763982	0.014494341	0.999967515	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 3024, "token": " hot", "logprob": -3.299704074859619, "prob": 0.03689408367285085, "rank": 5}]	
P_ROOM_WAS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	CLEAN	baseline	The room was cold	The room was	 cold	4	["The", " room", " was", " cold"]	[464, 2119, 373, 4692]	[" cold"]	[4692]	3	3	DECLARED	[]	CLEAN		[]	[]	[]	-5.842061	-5.842061	0.0	0.002902854	0.002902854	0.0	53	53	0	 filled	 filled	0	0.0	5.43295	5.43295	0.0	0.0	0.0	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	0.0	0.0	0.99999994	0.0	0.0	1.0	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 4692, "token": " cold", "logprob": -5.8420610427856445, "prob": 0.0029028535506941916, "rank": 53}]	
P_ROOM_WAS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	CLEAN_REPEAT	deterministic duplicate	The room was cold	The room was	 cold	4	["The", " room", " was", " cold"]	[464, 2119, 373, 4692]	[" cold"]	[4692]	3	3	DECLARED	[]	RERUN		[]	[]	[]	-5.842061	-5.842061	0.0	0.002902854	0.002902854	0.0	53	53	0	 filled	 filled	0	0.0	5.43295	5.43295	0.0	0.0	0.0	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	0.0	0.0	0.99999994	0.0	0.0	1.0	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 4692, "token": " cold", "logprob": -5.8420610427856445, "prob": 0.0029028535506941916, "rank": 53}]	
P_ROOM_WAS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	SHAM_38	hook identity	The room was cold	The room was	 cold	4	["The", " room", " was", " cold"]	[464, 2119, 373, 4692]	[" cold"]	[4692]	3	3	DECLARED	[38]	SHAM		[0.8172657489776611]	[0.8172657489776611]	[0.0]	-5.842061	-5.842061	0.0	0.002902854	0.002902854	0.0	53	53	0	 filled	 filled	0	0.0	5.43295	5.43295	0.0	0.0	0.0	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	[{"token_id": 7, "token": "(", "delta_logit": 0.0}, {"token_id": 6, "token": "'", "delta_logit": 0.0}, {"token_id": 4, "token": "%", "delta_logit": 0.0}, {"token_id": 5, "token": "&", "delta_logit": 0.0}, {"token_id": 1, "token": "\"", "delta_logit": 0.0}, {"token_id": 0, "token": "!", "delta_logit": 0.0}, {"token_id": 2, "token": "#", "delta_logit": 0.0}, {"token_id": 3, "token": "$", "delta_logit": 0.0}, {"token_id": 8, "token": ")", "delta_logit": 0.0}, {"token_id": 9, "token": "*", "delta_logit": 0.0}]	0.0	0.0	0.99999994	0.0	0.0	1.0	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 4692, "token": " cold", "logprob": -5.8420610427856445, "prob": 0.0029028535506941916, "rank": 53}]	
P_ROOM_WAS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	SET_0_38	absolute zero anchor	The room was cold	The room was	 cold	4	["The", " room", " was", " cold"]	[464, 2119, 373, 4692]	[" cold"]	[4692]	3	3	DECLARED	[38]	SET	0.0	[0.8172657489776611]	[0.0]	[-0.8172657489776611]	-5.842061	-6.088612	-0.246550559998	0.002902854	0.002268556	-0.000634297	53	61	8	 filled	 filled	0	0.004176354036	5.43295	5.391209	-0.041741	136.559066772461	0.93310546875	[{"token_id": 23724, "token": " evacuated", "delta_logit": -0.291634}, {"token_id": 48587, "token": "RH", "delta_logit": -0.300224}, {"token_id": 47422, "token": "enged", "delta_logit": -0.313858}, {"token_id": 45700, "token": "rompt", "delta_logit": -0.316467}, {"token_id": 7478, "token": " reportedly", "delta_logit": -0.319679}, {"token_id": 28608, "token": " alerted", "delta_logit": -0.325264}, {"token_id": 14243, "token": " inaug", "delta_logit": -0.327515}, {"token_id": 45240, "token": "tions", "delta_logit": -0.32785}, {"token_id": 31300, "token": "APH", "delta_logit": -0.328041}, {"token_id": 31536, "token": "displayText", "delta_logit": -0.330978}]	[{"token_id": 23608, "token": " autumn", "delta_logit": -0.933105}, {"token_id": 34837, "token": " ominous", "delta_logit": -0.889351}, {"token_id": 46573, "token": " blinding", "delta_logit": -0.8815}, {"token_id": 28989, "token": " eternity", "delta_logit": -0.879929}, {"token_id": 20148, "token": "Death", "delta_logit": -0.875366}, {"token_id": 36780, "token": " frig", "delta_logit": -0.868858}, {"token_id": 30983, "token": " oppressive", "delta_logit": -0.868286}, {"token_id": 27306, "token": " metallic", "delta_logit": -0.865578}, {"token_id": 31465, "token": " fading", "delta_logit": -0.856552}, {"token_id": 40836, "token": " soothing", "delta_logit": -0.85601}]	2.595146	0.031687619	0.999503434	1.693622	0.007033741	0.999990582	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 4692, "token": " cold", "logprob": -6.088611602783203, "prob": 0.0022685563867115665, "rank": 61}]	
P_ROOM_WAS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	SET_LOW_38	absolute natural-distribution quartile	The room was cold	The room was	 cold	4	["The", " room", " was", " cold"]	[464, 2119, 373, 4692]	[" cold"]	[4692]	3	3	DECLARED	[38]	SET	2.076798915863037	[0.8172657489776611]	[2.076798915863037]	[1.259533166885376]	-5.842061	-5.496866	0.345194816589	0.002902854	0.004099599	0.001196745	53	34	-19	 filled	 filled	0	0.008274741471	5.43295	5.490643	0.057693	190.653991699219	1.305381774902	[{"token_id": 23608, "token": " autumn", "delta_logit": 1.305382}, {"token_id": 20148, "token": "Death", "delta_logit": 1.227951}, {"token_id": 34837, "token": " ominous", "delta_logit": 1.224236}, {"token_id": 28989, "token": " eternity", "delta_logit": 1.218796}, {"token_id": 46573, "token": " blinding", "delta_logit": 1.209221}, {"token_id": 36780, "token": " frig", "delta_logit": 1.200394}, {"token_id": 30983, "token": " oppressive", "delta_logit": 1.194626}, {"token_id": 40836, "token": " soothing", "delta_logit": 1.193932}, {"token_id": 3931, "token": " summer", "delta_logit": 1.189308}, {"token_id": 4692, "token": " cold", "delta_logit": 1.189026}]	[{"token_id": 23724, "token": " evacuated", "delta_logit": 0.406792}, {"token_id": 7478, "token": " reportedly", "delta_logit": 0.42968}, {"token_id": 48587, "token": "RH", "delta_logit": 0.433411}, {"token_id": 31300, "token": "APH", "delta_logit": 0.438362}, {"token_id": 35342, "token": "ULTS", "delta_logit": 0.446587}, {"token_id": 45700, "token": "rompt", "delta_logit": 0.450966}, {"token_id": 22006, "token": "tein", "delta_logit": 0.455315}, {"token_id": 47422, "token": "enged", "delta_logit": 0.456947}, {"token_id": 28608, "token": " alerted", "delta_logit": 0.467697}, {"token_id": 45240, "token": "tions", "delta_logit": 0.467781}]	3.999522	0.048835524	0.998847663	2.359648	0.009799794	0.999979734	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 4692, "token": " cold", "logprob": -5.496866226196289, "prob": 0.004099598543865701, "rank": 34}]	
P_ROOM_WAS_COLD	PRE_ADJECTIVE_STEERING	COLD_TARGET	SET_MED_38	absolute natural-distribution median	The room was cold	The room was	 cold	4	["The", " room", " was", " cold"]	[464, 2119, 373, 4692]	[" cold"]	[4692]	3	3	DECLARED	[38]	SET	2.650153160095215	[0.8172657489776611]	[2.650153160095215]	[1.8328874111175537]	-5.842061	-5.355132	0.486929416656	0.002902854	0.004723848	0.001820994	53	25	-28	 filled	 filled	0	0.016558200121	5.43295	5.513984	0.081034	270.461975097656	1.847427368164	[{"token_id": 23608, "token": " autumn", "delta_logit": 1.847427}, {"token_id": 20148, "token": "Death", "delta_logit": 1.741119}, {"token_id": 34837, "token": " ominous", "delta_logit": 1.725761}, {"token_id": 28989, "token": " eternity", "delta_logit": 1.722137}, {"token_id": 46573, "token": " blinding", "delta_logit": 1.703011}, {"token_id": 36780, "token": " frig", "delta_logit": 1.693886}, {"token_id": 40836, "token": " soothing", "delta_logit": 1.690025}, {"token_id": 3931, "token": " summer", "delta_logit": 1.68644}, {"token_id": 33424, "token": " Autumn", "delta_logit": 1.685516}, {"token_id": 30983, "token": " oppressive", "delta_logit": 1.683647}]	[{"token_id": 23724, "token": " evacuated", "delta_logit": 0.578201}, {"token_id": 7478, "token": " reportedly", "delta_logit": 0.6063}, {"token_id": 31300, "token": "APH", "delta_logit": 0.619751}, {"token_id": 48587, "token": "RH", "delta_logit": 0.625298}, {"token_id": 35342, "token": "ULTS", "delta_logit": 0.630486}, {"token_id": 45700, "token": "rompt", "delta_logit": 0.647842}, {"token_id": 22006, "token": "tein", "delta_logit": 0.647957}, {"token_id": 47422, "token": "enged", "delta_logit": 0.657219}, {"token_id": 45240, "token": "tions", "delta_logit": 0.669563}, {"token_id": 28608, "token": " alerted", "delta_logit": 0.670212}]	5.820151	0.071066024	0.997579277	3.324023	0.013804915	0.99995935	[{"outcome_pos": 4, "predictor_pos": 3, "token_id": 4692, "token": " cold", "logprob": -5.35513162612915, "prob": 0.004723847674798334, "rank": 25}]	
